rn	type	text
62660	I	<par>check BM&apos;s proto-Kiranti. For Chepang, Kham, Kulung &apos;body&apos;.</par>
62748	I	<par>First syllable <latinform>krak</latinform> is “testicle” .</par>
63451	I	<par>syaluŋ means &apos;hills, mountains, ranges, high country&apos;.</par>
63473	I	<par>Literally &quot;mouth-skin&quot;.</par>
64008	T	<par>Chepang <latinform>ta</latinform> could represent the same prefix as WT <latinform>dbu</latinform> &apos;head&apos;.</par>
64014	I	<par>&lt;<reconstruction>*s-nyal</reconstruction>.</par>
64176	I	<par>1st syll. means COW.</par>
64271	I	<par>The ma- prefix may be the morpheme for &apos;great, large, main&apos;.</par>
64314	I	<par>?</par>
